claim_id,account_id,claim_date,promo_type,claim_amount,payout_upi_id,split
CLM0010565,ACC008846,2026-08-06 04:08:27,signup_bonus,75.6,pdhillon697@okicici,train
CLM0010566,ACC008846,2026-07-06 02:11:04,referral_bonus,5.25,pdhillon697@okicici,train
CLM0010567,ACC008851,2026-10-03 07:27:21,cashback_offer,15.75,lallbina787@okhdfcbank,test
CLM0010568,ACC008851,2026-11-06 11:07:40,reload_offer,30.45,lallbina787@okhdfcbank,test
CLM0010569,ACC008851,2026-11-17 19:00:43,cashback_offer,10.86,lallbina787@okhdfcbank,test
CLM0010570,ACC008852,2026-12-19 02:52:44,signup_bonus,35.0,pkala550@paytm,test
CLM0010571,ACC008852,2026-12-03 01:17:04,signup_bonus,73.83,pkala550@paytm,test
CLM0010572,ACC008853,2026-03-25 15:26:20,signup_bonus,8.75,farhan48727@oksbi,train
CLM0010573,ACC008853,2026-04-11 10:59:14,signup_bonus,211.73,farhan48727@oksbi,train
CLM0010574,ACC008853,2026-04-10 04:17:19,cashback_offer,20.28,farhan48727@oksbi,train
CLM0010575,ACC008853,2026-04-20 01:19:43,referral_bonus,4.08,farhan48727@oksbi,train
CLM0010576,ACC008855,2026-06-23 10:54:16,reload_offer,20.28,parth57384@okhdfcbank,train
CLM0010577,ACC008855,2026-06-17 11:51:31,reload_offer,7.61,parth57384@okhdfcbank,train
CLM0010578,ACC008855,2026-06-05 00:42:07,cashback_offer,79.1,parth57384@okhdfcbank,train
CLM0010579,ACC008855,2026-06-09 12:49:56,referral_bonus,10.15,parth57384@okhdfcbank,train
CLM0010580,ACC008856,2026-07-23 08:13:26,signup_bonus,62.26,charita45307@ybl,train
CLM0010581,ACC008857,2026-10-12 13:31:27,referral_bonus,20.65,ydeshpande534@okicici,test
CLM0010582,ACC008857,2026-09-15 18:08:58,signup_bonus,9.1,ydeshpande534@okicici,train
CLM0010583,ACC008857,2026-09-16 00:34:00,referral_bonus,14.96,ydeshpande534@okicici,train
CLM0010584,ACC008857,2026-09-09 18:58:33,reload_offer,20.65,ydeshpande534@okicici,train
CLM0010585,ACC008858,2026-11-27 21:33:39,reload_offer,28.8,raagini09806@okaxis,test
CLM0010586,ACC008858,2026-11-30 14:09:16,signup_bonus,23.78,raagini09806@okaxis,test
CLM0010587,ACC008860,2026-12-02 21:38:07,reload_offer,20.65,ryadav164@okicici,test
CLM0010588,ACC008861,2026-07-24 11:32:34,reload_offer,51.1,kamdaredhitha501@okicici,train
CLM0010589,ACC008862,2026-08-01 16:46:07,referral_bonus,65.1,omya28692@ybl,train
CLM0010590,ACC008862,2026-06-24 17:49:38,signup_bonus,39.38,omya28692@ybl,train
CLM0010591,ACC008864,2026-03-26 15:27:47,referral_bonus,17.5,ygandhi716@okicici,train
CLM0010592,ACC008865,2026-03-28 00:41:00,cashback_offer,35.0,chavvi10222@oksbi,train
CLM0010593,ACC008865,2026-03-25 03:24:37,cashback_offer,11.9,chavvi10222@oksbi,train
CLM0010594,ACC008868,2026-04-16 02:03:16,reload_offer,15.03,shauryagolla52@okicici,train
CLM0010595,ACC008868,2026-04-09 06:37:46,cashback_offer,17.15,shauryagolla52@okicici,train
CLM0010596,ACC008868,2026-05-10 14:09:56,cashback_offer,36.75,shauryagolla52@okicici,train
CLM0010597,ACC008868,2026-04-18 17:44:47,referral_bonus,20.65,shauryagolla52@okicici,train
CLM0010598,ACC008868,2026-05-06 08:47:41,signup_bonus,77.7,shauryagolla52@okicici,train
CLM0010599,ACC008869,2026-12-02 17:56:47,referral_bonus,37.78,urmipillai339@okicici,test
CLM0010600,ACC008870,2026-05-13 15:10:03,reload_offer,20.65,nbhatia431@oksbi,train
CLM0010601,ACC008870,2026-05-24 09:07:33,signup_bonus,17.13,nbhatia431@oksbi,train
CLM0010602,ACC008871,2026-09-05 00:26:12,cashback_offer,40.95,jatin64524@paytm,train
CLM0010603,ACC008872,2026-11-11 16:20:06,referral_bonus,33.95,adeo484@okhdfcbank,test
CLM0010604,ACC008874,2026-09-12 22:43:19,referral_bonus,16.45,chaitanyajoshi297@okhdfcbank,train
CLM0010605,ACC008876,2026-01-31 02:58:39,reload_offer,12.93,karnikarin592@oksbi,train
CLM0010606,ACC008877,2026-12-23 19:42:02,signup_bonus,17.5,dwalla360@ybl,test
CLM0010607,ACC008877,2026-12-29 04:08:49,signup_bonus,79.1,dwalla360@ybl,test
CLM0010608,ACC008878,2026-07-23 04:56:50,signup_bonus,16.78,nakulhans684@okaxis,train
CLM0010609,ACC008879,2026-12-06 05:33:57,referral_bonus,20.28,eta87149@oksbi,test
CLM0010610,ACC008879,2026-11-10 02:03:36,reload_offer,15.75,eta87149@oksbi,test
CLM0010611,ACC008879,2026-11-23 14:02:55,referral_bonus,31.79,eta87149@oksbi,test
CLM0010612,ACC008879,2026-11-27 01:29:43,cashback_offer,23.78,eta87149@oksbi,test
CLM0010613,ACC008879,2026-11-19 07:23:31,cashback_offer,10.83,eta87149@oksbi,test
CLM0010614,ACC008880,2026-02-23 16:27:32,referral_bonus,40.95,pillaigautami707@okicici,train
CLM0010615,ACC008880,2026-01-16 12:35:45,referral_bonus,76.3,pillaigautami707@okicici,train
CLM0010616,ACC008881,2026-05-28 21:22:43,cashback_offer,40.95,nicholasmann120@okicici,train
CLM0010617,ACC008882,2026-10-29 00:21:31,reload_offer,10.15,psrinivasan783@okaxis,test
CLM0010618,ACC008882,2026-11-11 15:25:49,cashback_offer,11.9,psrinivasan783@okaxis,test
CLM0010619,ACC008882,2026-10-22 21:43:26,signup_bonus,59.48,psrinivasan783@okaxis,test
CLM0010620,ACC008882,2026-11-12 14:15:32,signup_bonus,20.28,psrinivasan783@okaxis,test
CLM0010621,ACC008883,2026-06-20 13:06:26,cashback_offer,17.5,xpalla750@oksbi,train
CLM0010622,ACC008884,2026-12-02 17:09:24,cashback_offer,37.78,christopher45371@okhdfcbank,test
CLM0010623,ACC008886,2026-03-20 08:20:45,signup_bonus,49.35,dvala990@ybl,train
CLM0010624,ACC008888,2026-02-25 20:22:33,signup_bonus,16.78,oviyamisra909@ybl,train
CLM0010625,ACC008888,2026-02-18 18:34:43,reload_offer,20.28,oviyamisra909@ybl,train
CLM0010626,ACC008888,2026-03-30 23:15:55,cashback_offer,73.48,oviyamisra909@ybl,train
CLM0010627,ACC008889,2026-09-23 13:11:49,referral_bonus,51.1,duttachaaya263@okhdfcbank,train
CLM0010628,ACC008892,2026-11-23 16:59:12,reload_offer,20.28,banjeetsidhu475@ybl,test
CLM0010629,ACC008892,2026-12-04 04:03:07,reload_offer,26.25,banjeetsidhu475@ybl,test
CLM0010630,ACC008893,2026-08-27 11:14:31,referral_bonus,70.0,turvi57535@oksbi,train
CLM0010631,ACC008894,2026-05-24 01:54:47,reload_offer,33.95,mayaanand618@okicici,train
CLM0010632,ACC008894,2026-05-27 03:07:32,cashback_offer,59.85,mayaanand618@okicici,train
CLM0010633,ACC008895,2026-08-29 11:18:41,signup_bonus,20.65,qluthra138@paytm,train
CLM0010634,ACC008896,2026-06-29 02:39:23,reload_offer,12.96,mkohli443@okhdfcbank,train
CLM0010635,ACC008896,2026-06-18 00:39:51,reload_offer,11.9,mkohli443@okhdfcbank,train
CLM0010636,ACC008897,2026-05-10 06:52:36,signup_bonus,26.25,mpandit596@ybl,train
CLM0010637,ACC008898,2026-10-06 14:28:32,referral_bonus,40.95,gopalsrinivasan526@paytm,test
CLM0010638,ACC008898,2026-10-06 11:14:08,reload_offer,56.35,gopalsrinivasan526@paytm,test
CLM0010639,ACC008902,2026-04-29 05:11:41,signup_bonus,8.08,aarnav90700@okhdfcbank,train
CLM0010640,ACC008903,2026-10-22 16:22:22,cashback_offer,1.57,rlal279@ybl,test
CLM0010641,ACC008904,2026-05-13 10:04:43,reload_offer,11.53,zinal77789@oksbi,train
CLM0010642,ACC008904,2026-05-29 13:00:24,referral_bonus,938.35,zinal77789@oksbi,train
CLM0010643,ACC008905,2026-10-07 00:18:44,referral_bonus,20.65,isaac1927@ybl,test
CLM0010644,ACC008905,2026-11-07 11:32:10,referral_bonus,16.78,isaac1927@ybl,test
CLM0010645,ACC008907,2026-08-02 18:26:28,referral_bonus,10.5,tchopra45@okicici,train
CLM0010646,ACC008907,2026-07-06 11:59:26,signup_bonus,79.1,tchopra45@okicici,train
CLM0010647,ACC008908,2026-04-05 15:26:46,referral_bonus,52.48,abdul5539@okicici,train
CLM0010648,ACC008909,2026-06-20 14:15:03,cashback_offer,16.78,odikadalal891@paytm,train
CLM0010649,ACC008909,2026-06-03 01:34:09,referral_bonus,15.75,odikadalal891@paytm,train
CLM0010650,ACC008911,2026-03-24 11:05:48,signup_bonus,30.78,oviya44645@okicici,train
CLM0010651,ACC008911,2026-03-20 21:20:57,signup_bonus,9.3,oviya44645@okicici,train
CLM0010652,ACC008911,2026-03-31 11:33:00,reload_offer,10.41,oviya44645@okicici,train
CLM0010653,ACC008912,2026-03-03 18:25:46,cashback_offer,59.85,ekanshbhakta557@oksbi,train
CLM0010654,ACC008912,2026-03-07 01:12:07,referral_bonus,17.5,ekanshbhakta557@oksbi,train
CLM0010655,ACC008914,2026-11-03 22:18:09,cashback_offer,17.15,manneojasvi192@paytm,test
CLM0010656,ACC008914,2026-10-15 22:01:25,reload_offer,11.9,manneojasvi192@paytm,test
CLM0010657,ACC008915,2026-03-28 06:21:22,signup_bonus,20.28,gaurangigoda995@ybl,train
CLM0010658,ACC008915,2026-04-04 13:59:04,referral_bonus,55.98,gaurangigoda995@ybl,train
CLM0010659,ACC008915,2026-04-26 23:07:30,signup_bonus,10.5,gaurangigoda995@ybl,train
CLM0010660,ACC008916,2026-07-10 19:32:26,cashback_offer,17.5,ryanagrawal414@paytm,train
CLM0010661,ACC008916,2026-07-11 05:06:53,reload_offer,74.55,ryanagrawal414@paytm,train
CLM0010662,ACC008917,2026-12-30 03:02:18,cashback_offer,47.23,raaginipillai896@oksbi,test
CLM0010663,ACC008917,2026-12-09 10:34:21,signup_bonus,79.1,raaginipillai896@oksbi,test
CLM0010664,ACC008917,2026-12-07 06:17:40,cashback_offer,12.05,raaginipillai896@oksbi,test
CLM0010665,ACC008920,2026-09-22 14:10:56,referral_bonus,2.33,venkateshoscar469@paytm,train
CLM0010666,ACC008921,2026-06-07 15:54:37,cashback_offer,35.0,mukhopadhyaychasmum354@paytm,train
CLM0010667,ACC008921,2026-06-17 03:13:09,signup_bonus,28.7,mukhopadhyaychasmum354@paytm,train
CLM0010668,ACC008921,2026-06-30 23:18:38,signup_bonus,29.03,mukhopadhyaychasmum354@paytm,train
CLM0010669,ACC008921,2026-06-10 21:04:00,reload_offer,27.98,mukhopadhyaychasmum354@paytm,train
CLM0010670,ACC008921,2026-06-02 03:50:17,cashback_offer,98.0,mukhopadhyaychasmum354@paytm,train
CLM0010671,ACC008922,2026-08-21 14:49:31,signup_bonus,20.65,adas198@okaxis,train
CLM0010672,ACC008922,2026-08-03 07:13:26,referral_bonus,9.04,adas198@okaxis,train
CLM0010673,ACC008922,2026-09-04 14:45:03,reload_offer,79.1,adas198@okaxis,train
CLM0010674,ACC008924,2026-03-29 22:20:53,reload_offer,38.13,ssarin159@ybl,train
CLM0010675,ACC008924,2026-05-03 00:54:06,cashback_offer,20.65,ssarin159@ybl,train
CLM0010676,ACC008925,2026-09-09 04:14:31,referral_bonus,20.65,haritaagarwal951@okicici,train
CLM0010677,ACC008926,2026-09-06 10:35:23,referral_bonus,37.78,advik5150@paytm,train
CLM0010678,ACC008926,2026-09-29 23:03:59,reload_offer,52.48,advik5150@paytm,train
CLM0010679,ACC008926,2026-09-17 06:00:24,referral_bonus,16.78,advik5150@paytm,train
CLM0010680,ACC008926,2026-09-12 00:45:33,signup_bonus,39.55,advik5150@paytm,train
CLM0010681,ACC008926,2026-09-01 00:11:17,referral_bonus,37.78,advik5150@paytm,train
CLM0010682,ACC008927,2026-05-25 00:35:03,cashback_offer,20.28,nathanielbhagat908@okicici,train
CLM0010683,ACC008928,2026-12-05 12:53:37,cashback_offer,17.5,lucky86832@okicici,test
CLM0010684,ACC008928,2026-10-26 09:56:22,referral_bonus,73.48,lucky86832@okicici,test
CLM0010685,ACC008930,2026-07-24 14:24:11,cashback_offer,29.3,upmadeol168@okaxis,train
CLM0010686,ACC008930,2026-07-12 01:38:31,reload_offer,6.31,upmadeol168@okaxis,train
CLM0010687,ACC008930,2026-08-13 04:45:36,cashback_offer,17.15,upmadeol168@okaxis,train
CLM0010688,ACC008933,2026-07-21 06:12:54,reload_offer,23.97,girishdhar167@okaxis,train
CLM0010689,ACC008935,2026-06-05 18:36:37,reload_offer,76.98,wsoni225@okicici,train
CLM0010690,ACC008935,2026-04-24 01:50:01,cashback_offer,31.13,wsoni225@okicici,train
CLM0010691,ACC008936,2026-04-18 16:56:18,signup_bonus,27.28,omani325@ybl,train
CLM0010692,ACC008937,2026-12-09 23:01:38,signup_bonus,37.97,aroramahika937@okicici,test
CLM0010693,ACC008937,2026-12-20 23:41:51,reload_offer,47.23,aroramahika937@okicici,test
CLM0010694,ACC008937,2026-12-24 19:47:43,cashback_offer,72.1,aroramahika937@okicici,test
CLM0010695,ACC008937,2026-11-17 10:43:17,reload_offer,7.0,aroramahika937@okicici,test
CLM0010696,ACC008937,2026-12-12 20:54:36,referral_bonus,5.55,aroramahika937@okicici,test
CLM0010697,ACC008942,2026-06-27 23:04:53,signup_bonus,36.03,obarman600@ybl,train
CLM0010698,ACC008942,2026-07-19 22:09:50,signup_bonus,29.03,obarman600@ybl,train
CLM0010699,ACC008944,2026-04-20 05:50:35,cashback_offer,37.78,vbains92@okicici,train
CLM0010700,ACC008944,2026-04-25 12:47:29,reload_offer,114.21,vbains92@okicici,train
CLM0010701,ACC008944,2026-04-08 10:46:27,cashback_offer,17.15,vbains92@okicici,train
CLM0010702,ACC008944,2026-04-11 13:24:48,cashback_offer,117.25,vbains92@okicici,train
CLM0010703,ACC008948,2026-11-30 21:46:43,cashback_offer,17.5,tanveer36455@ybl,test
CLM0010704,ACC008950,2026-07-28 04:22:50,signup_bonus,20.28,udyati82312@okhdfcbank,train
CLM0010705,ACC008950,2026-06-27 07:08:32,signup_bonus,20.63,udyati82312@okhdfcbank,train
CLM0010706,ACC008955,2026-07-04 10:40:23,signup_bonus,12.88,osetty286@oksbi,train
CLM0010707,ACC008955,2026-08-07 01:14:04,signup_bonus,22.53,osetty286@oksbi,train
CLM0010708,ACC008955,2026-06-18 09:42:49,referral_bonus,11.9,osetty286@oksbi,train
CLM0010709,ACC008956,2026-06-08 22:13:26,reload_offer,553.06,gbora88@okicici,train
CLM0010710,ACC008956,2026-06-03 15:31:07,cashback_offer,26.25,gbora88@okicici,train
CLM0010711,ACC008957,2026-07-23 11:14:26,cashback_offer,55.47,bachittarsuresh411@okaxis,train
CLM0010712,ACC008957,2026-07-11 06:26:25,cashback_offer,17.5,bachittarsuresh411@okaxis,train
CLM0010713,ACC008957,2026-07-17 06:46:57,signup_bonus,11.02,bachittarsuresh411@okaxis,train
CLM0010714,ACC008957,2026-08-24 17:39:07,cashback_offer,60.14,bachittarsuresh411@okaxis,train
CLM0010715,ACC008957,2026-08-09 15:13:20,referral_bonus,20.65,bachittarsuresh411@okaxis,train
CLM0010716,ACC008959,2026-05-26 15:41:57,cashback_offer,117.25,pratyushagarwal693@paytm,train
CLM0010717,ACC008961,2026-10-14 03:45:39,referral_bonus,56.33,tdhar484@okhdfcbank,test
CLM0010718,ACC008961,2026-11-23 07:54:59,referral_bonus,6.76,tdhar484@okhdfcbank,test
CLM0010719,ACC008963,2026-10-07 09:24:15,cashback_offer,25.97,sanghvigayathri323@oksbi,test
CLM0010720,ACC008966,2026-09-26 15:52:56,signup_bonus,59.85,oshabhatnagar904@okhdfcbank,train
CLM0010721,ACC008966,2026-10-23 18:22:30,cashback_offer,26.25,oshabhatnagar904@okhdfcbank,test
CLM0010722,ACC008967,2026-05-27 05:18:36,referral_bonus,52.5,fiyazmann413@okaxis,train
CLM0010723,ACC008967,2026-05-10 13:09:41,referral_bonus,20.28,fiyazmann413@okaxis,train
CLM0010724,ACC008967,2026-05-04 04:59:22,reload_offer,35.0,fiyazmann413@okaxis,train
CLM0010725,ACC008967,2026-06-16 06:20:43,signup_bonus,10.83,fiyazmann413@okaxis,train
CLM0010726,ACC008967,2026-06-05 03:19:28,signup_bonus,28.49,fiyazmann413@okaxis,train
CLM0010727,ACC008968,2026-12-28 08:37:31,reload_offer,26.25,hkapoor763@oksbi,test
CLM0010728,ACC008969,2026-10-25 09:33:59,cashback_offer,17.15,bawajairaj390@paytm,test
CLM0010729,ACC008969,2026-10-10 07:39:36,cashback_offer,26.25,bawajairaj390@paytm,test
CLM0010730,ACC008970,2026-08-29 00:02:24,cashback_offer,98.0,omittal503@okaxis,train
CLM0010731,ACC008970,2026-08-11 21:36:27,cashback_offer,49.35,omittal503@okaxis,train
CLM0010732,ACC008971,2026-06-17 07:57:55,referral_bonus,37.78,varenyaandra2@okaxis,train
CLM0010733,ACC008971,2026-07-05 07:51:13,cashback_offer,40.95,varenyaandra2@okaxis,train
CLM0010734,ACC008971,2026-07-02 14:20:25,signup_bonus,7.0,varenyaandra2@okaxis,train
CLM0010735,ACC008971,2026-06-16 10:28:11,referral_bonus,20.65,varenyaandra2@okaxis,train
CLM0010736,ACC008972,2026-12-20 08:29:41,signup_bonus,20.65,widishakata111@ybl,test
CLM0010737,ACC008972,2026-12-08 08:53:46,referral_bonus,10.15,widishakata111@ybl,test
CLM0010738,ACC008975,2026-03-31 11:13:01,signup_bonus,40.95,basakunnati449@okaxis,train
CLM0010739,ACC008976,2026-12-05 03:28:16,referral_bonus,7.0,ekala658@paytm,test
CLM0010740,ACC008978,2026-07-31 20:59:47,cashback_offer,70.0,zbuch213@okaxis,train
CLM0010741,ACC008980,2026-04-27 19:31:23,referral_bonus,210.0,dalbirbir792@oksbi,train
CLM0010742,ACC008980,2026-04-19 02:14:45,signup_bonus,35.0,dalbirbir792@oksbi,train
CLM0010743,ACC008981,2026-07-08 07:29:05,cashback_offer,113.05,chandanimisra527@okaxis,train
CLM0010744,ACC008983,2026-06-28 01:08:30,reload_offer,20.65,ojasvikadakia228@okhdfcbank,train
CLM0010745,ACC008985,2026-11-04 21:39:13,reload_offer,20.28,hacharya688@okhdfcbank,test
CLM0010746,ACC008985,2026-11-15 10:43:58,reload_offer,17.91,hacharya688@okhdfcbank,test
CLM0010747,ACC008986,2026-04-10 15:49:41,referral_bonus,26.25,srinivasannetra983@oksbi,train
CLM0010748,ACC008986,2026-04-20 01:10:47,referral_bonus,55.98,srinivasannetra983@oksbi,train
CLM0010749,ACC008986,2026-03-13 01:21:18,cashback_offer,17.15,srinivasannetra983@oksbi,train
CLM0010750,ACC008987,2026-05-14 10:43:12,cashback_offer,10.26,duajairaj647@oksbi,train
CLM0010751,ACC008987,2026-04-12 09:27:31,cashback_offer,122.5,duajairaj647@oksbi,train
CLM0010752,ACC008988,2026-12-18 11:28:56,referral_bonus,30.8,mbala528@oksbi,test
CLM0010753,ACC008988,2026-12-24 21:49:46,referral_bonus,37.78,mbala528@oksbi,test
CLM0010754,ACC008988,2026-12-09 12:25:51,reload_offer,16.78,mbala528@oksbi,test
CLM0010755,ACC008990,2026-11-03 23:51:32,reload_offer,33.95,khari865@paytm,test
CLM0010756,ACC008990,2026-11-17 09:07:01,cashback_offer,33.95,khari865@paytm,test
CLM0010757,ACC008990,2026-10-11 18:03:07,referral_bonus,72.1,khari865@paytm,test
CLM0010758,ACC008990,2026-11-19 19:49:07,signup_bonus,56.35,khari865@paytm,test
CLM0010759,ACC008992,2026-09-15 12:39:16,signup_bonus,20.65,rajeshribehl783@okhdfcbank,train
CLM0010760,ACC008992,2026-09-08 20:08:49,referral_bonus,24.48,rajeshribehl783@okhdfcbank,train
CLM0010761,ACC008993,2026-06-19 11:55:55,cashback_offer,35.0,chadhredhaan26@okhdfcbank,train
CLM0010762,ACC008993,2026-05-24 11:43:06,referral_bonus,4.55,chadhredhaan26@okhdfcbank,train
CLM0010763,ACC008994,2026-09-20 21:12:50,referral_bonus,109.18,abeer5775@okaxis,train
CLM0010764,ACC008994,2026-09-29 22:29:13,referral_bonus,12.58,abeer5775@okaxis,train
CLM0010765,ACC008994,2026-09-28 06:47:20,referral_bonus,7.36,abeer5775@okaxis,train
CLM0010766,ACC008995,2026-07-12 02:31:03,reload_offer,11.9,bariasai370@oksbi,train
CLM0010767,ACC008996,2026-12-27 22:51:15,reload_offer,12.07,ekavir18785@ybl,test
CLM0010768,ACC008997,2026-11-03 12:07:59,signup_bonus,16.78,yashodavirk662@ybl,test
CLM0010769,ACC009000,2026-09-17 09:11:16,referral_bonus,8.75,yashoda66678@paytm,train
CLM0010770,ACC009001,2026-03-20 05:39:51,cashback_offer,40.95,gchahal96@okhdfcbank,train
CLM0010771,ACC009001,2026-04-04 11:00:43,cashback_offer,17.5,gchahal96@okhdfcbank,train
CLM0010772,ACC009001,2026-04-11 00:07:40,reload_offer,69.47,gchahal96@okhdfcbank,train
CLM0010773,ACC009004,2026-06-24 11:46:20,cashback_offer,37.78,ssunder206@okaxis,train
CLM0010774,ACC009004,2026-06-23 13:21:03,referral_bonus,27.47,ssunder206@okaxis,train
CLM0010775,ACC009005,2026-09-20 12:37:57,cashback_offer,70.0,andrew127@ybl,train
CLM0010776,ACC009006,2026-11-26 07:53:51,signup_bonus,17.5,revaganguly954@ybl,test
CLM0010777,ACC009006,2026-11-15 01:48:51,reload_offer,17.5,revaganguly954@ybl,test
CLM0010778,ACC009009,2026-11-21 20:52:04,signup_bonus,9.43,tdugar934@oksbi,test
CLM0010779,ACC009009,2026-11-17 05:10:14,signup_bonus,98.0,tdugar934@oksbi,test
CLM0010780,ACC009013,2026-10-18 01:00:46,referral_bonus,17.15,tellaoliver772@okicici,test
CLM0010781,ACC009013,2026-11-05 23:53:37,referral_bonus,9.08,tellaoliver772@okicici,test
CLM0010782,ACC009016,2026-10-31 20:39:02,reload_offer,52.5,dbora85@okicici,test
CLM0010783,ACC009019,2026-10-01 00:10:12,cashback_offer,140.0,chandani70770@oksbi,test
CLM0010784,ACC009020,2026-09-20 08:56:47,cashback_offer,8.75,nitarawason50@paytm,train
CLM0010785,ACC009020,2026-09-03 18:57:07,cashback_offer,35.0,nitarawason50@paytm,train
CLM0010786,ACC009023,2026-04-08 19:50:28,signup_bonus,81.53,xvala547@ybl,train
CLM0010787,ACC009023,2026-03-27 08:22:09,referral_bonus,32.88,xvala547@ybl,train
CLM0010788,ACC009024,2026-07-29 22:37:44,reload_offer,12.58,jagdish45953@okicici,train
CLM0010789,ACC009024,2026-08-11 03:53:47,cashback_offer,5.25,jagdish45953@okicici,train
CLM0010790,ACC009024,2026-07-13 05:55:09,reload_offer,55.98,jagdish45953@okicici,train
CLM0010791,ACC009024,2026-07-01 06:52:02,cashback_offer,35.7,jagdish45953@okicici,train
CLM0010792,ACC009025,2026-06-14 16:33:51,signup_bonus,40.95,gaurikamurty46@okicici,train
CLM0010793,ACC009027,2026-08-29 16:58:29,cashback_offer,24.98,qdeo805@paytm,train
CLM0010794,ACC009028,2026-12-22 09:24:44,referral_bonus,40.95,zaurora14@paytm,test
CLM0010795,ACC009029,2026-10-09 16:30:42,cashback_offer,10.83,ygill577@okhdfcbank,test
CLM0010796,ACC009033,2026-09-12 10:33:43,reload_offer,98.0,manan56738@oksbi,train
CLM0010797,ACC009034,2026-02-08 07:29:49,signup_bonus,73.15,max48928@ybl,train
CLM0010798,ACC009040,2026-08-24 17:26:22,signup_bonus,37.45,ozacharia670@ybl,train
CLM0010799,ACC009040,2026-08-22 19:48:00,reload_offer,20.65,ozacharia670@ybl,train
CLM0010800,ACC009041,2026-08-03 09:40:39,signup_bonus,3.56,tanvibera773@paytm,train
CLM0010801,ACC009042,2026-02-04 00:48:16,cashback_offer,109.18,hariazad811@oksbi,train
CLM0010802,ACC009042,2026-01-29 09:11:18,referral_bonus,28.0,hariazad811@oksbi,train
CLM0010803,ACC009042,2026-02-21 19:55:13,referral_bonus,51.1,hariazad811@oksbi,train
CLM0010804,ACC009042,2026-02-19 11:33:01,reload_offer,35.0,hariazad811@oksbi,train
CLM0010805,ACC009042,2026-01-25 23:35:44,reload_offer,70.0,hariazad811@oksbi,train
CLM0010806,ACC009044,2026-05-26 16:25:44,cashback_offer,10.83,anay2285@okhdfcbank,train
CLM0010807,ACC009044,2026-07-02 09:59:39,referral_bonus,96.6,anay2285@okhdfcbank,train
CLM0010808,ACC009044,2026-07-08 08:32:53,signup_bonus,1.57,anay2285@okhdfcbank,train
CLM0010809,ACC009044,2026-05-30 05:12:21,referral_bonus,20.65,anay2285@okhdfcbank,train
CLM0010810,ACC009047,2026-08-09 21:27:46,referral_bonus,13.65,janakiganesan142@ybl,train
